year,month,day,time,PM,HUMI,TEMP
2015,10,2,6579,21,87,9
2015,10,2,6580,19,93,8
2015,10,2,6581,13,93,9
2015,10,2,6582,17,100,8
2015,10,2,6583,22,100,8
2015,10,2,6584,19,93,10
2015,10,2,6585,19,45,18
2015,10,2,6586,18,39,20
2015,10,2,6587,13,35,22
2015,10,2,6588,14,27,24
2015,10,2,6589,13,27,25
2015,10,2,6590,13,25,26
2015,10,2,6591,15,24,27
2015,10,2,6592,12,24,27
2015,10,2,6593,16,26,27
2015,10,2,6594,18,27,26
2015,10,2,6595,28,29,24
2015,10,2,6596,40,33,23
2015,10,2,6597,45,40,22
2015,10,2,6598,42,67,16
2015,10,2,6599,51,76,14
2015,10,2,6600,39,55,18
2015,10,3,6601,24,81,13
2015,10,3,6602,6,71,13
2015,10,3,6603,7,76,12
2015,10,3,6604,8,76,12
2015,10,3,6605,5,81,11
2015,10,3,6606,4,87,10
2015,10,3,6607,7,93,9
2015,10,3,6608,17,87,10
2015,10,3,6609,13,58,16
2015,10,3,6610,16,45,19
2015,10,3,6611,20,49,20
2015,10,3,6612,17,43,22
2015,10,3,6613,20,33,23
2015,10,3,6614,16,35,24
2015,10,3,6615,17,35,24
2015,10,3,6616,18,33,25
2015,10,3,6617,29,35,24
2015,10,3,6618,33,46,23
2015,10,3,6619,32,49,22
2015,10,3,6620,36,67,18
2015,10,3,6621,41,82,16
2015,10,3,6622,49,87,15
2015,10,3,6623,56,82,15
2015,10,3,6624,63,87,13
2015,10,4,6625,68,82,15
2015,10,4,6626,64,87,14
2015,10,4,6627,67,87,12
2015,10,4,6628,66,93,11
2015,10,4,6629,72,100,11
2015,10,4,6630,63,93,12
2015,10,4,6631,60,93,12
2015,10,4,6632,55,93,12
2015,10,4,6633,57,93,14
2015,10,4,6634,61,77,16
2015,10,4,6635,71,63,19
2015,10,4,6636,76,56,21
2015,10,4,6637,76,56,22
2015,10,4,6638,102,53,24
2015,10,4,6639,111,46,24
2015,10,4,6640,130,46,24
2015,10,4,6641,145,46,24
2015,10,4,6642,155,53,23
2015,10,4,6643,171,77,18
2015,10,4,6644,182,88,17
2015,10,4,6645,191,87,15
2015,10,4,6646,205,87,15
2015,10,4,6647,195,100,14
2015,10,4,6648,190,100,14
2015,10,5,6649,170,87,15
2015,10,5,6650,162,93,14
2015,10,5,6651,157,93,13
2015,10,5,6652,161,93,13
2015,10,5,6653,147,100,12
2015,10,5,6654,148,100,12
2015,10,5,6655,143,100,11
2015,10,5,6656,144,100,12
2015,10,5,6657,136,93,14
2015,10,5,6658,152,82,17
2015,10,5,6659,180,77,19
2015,10,5,6660,210,72,20
2015,10,5,6661,211,64,22
2015,10,5,6662,206,60,23
2015,10,5,6663,202,57,24
2015,10,5,6664,200,53,25
2015,10,5,6665,242,57,24
2015,10,5,6666,201,68,22
2015,10,5,6667,203,77,20
2015,10,5,6668,242,93,17
2015,10,5,6669,276,88,17
2015,10,5,6670,316,93,16
2015,10,5,6671,319,88,17
2015,10,5,6672,332,87,16
2015,10,6,6673,345,93,15
2015,10,6,6674,356,93,14
2015,10,6,6675,344,93,14
2015,10,6,6676,338,93,15
2015,10,6,6677,275,100,13
2015,10,6,6678,276,93,14
2015,10,6,6679,261,93,13
2015,10,6,6680,255,100,13
2015,10,6,6681,238,100,15
2015,10,6,6682,213,88,18
2015,10,6,6683,214,68,21
2015,10,6,6684,206,68,22
2015,10,6,6685,209,60,24
2015,10,6,6686,211,57,25
2015,10,6,6687,248,57,25
2015,10,6,6688,270,57,25
2015,10,6,6689,278,61,25
2015,10,6,6690,264,73,22
2015,10,6,6691,307,82,20
2015,10,6,6692,331,93,18
2015,10,6,6693,282,93,18
2015,10,6,6694,260,82,19
2015,10,6,6695,223,88,18
2015,10,6,6696,221,82,19
2015,10,7,6697,263,88,18
2015,10,7,6698,309,93,17
2015,10,7,6699,287,93,16
2015,10,7,6700,278,100,16
2015,10,7,6701,288,93,16
2015,10,7,6702,282,100,15
2015,10,7,6703,262,93,16
2015,10,7,6704,265,100,16
2015,10,7,6705,253,100,17
2015,10,7,6706,267,88,19
2015,10,7,6707,280,82,20
2015,10,7,6708,286,73,22
2015,10,7,6709,271,68,23
2015,10,7,6710,252,65,25
2015,10,7,6711,220,61,25
2015,10,7,6712,206,61,25
2015,10,7,6713,209,61,25
2015,10,7,6714,226,61,25
2015,10,7,6715,261,64,24
2015,10,7,6716,285,88,20
2015,10,7,6717,13,88,20
2015,10,7,6718,9,68,20
2015,10,7,6719,4,28,20
2015,10,7,6720,3,22,19
2015,10,8,6721,3,15,19
2015,10,8,6722,2,20,17
2015,10,8,6723,5,28,15
2015,10,8,6724,5,25,16
2015,10,8,6725,3,26,15
2015,10,8,6726,5,28,15
2015,10,8,6727,6,30,14
2015,10,8,6728,5,28,15
2015,10,8,6729,7,25,16
2015,10,8,6730,6,20,17
2015,10,8,6731,6,20,17
2015,10,8,6732,7,15,17
2015,10,8,6733,6,16,18
2015,10,8,6734,5,16,19
2015,10,8,6735,4,17,19
2015,10,8,6736,7,18,20
2015,10,8,6737,10,17,19
2015,10,8,6738,8,16,19
2015,10,8,6739,11,17,18
2015,10,8,6740,14,20,17
2015,10,8,6741,14,43,13
2015,10,8,6742,14,28,15
2015,10,8,6743,25,28,15
2015,10,8,6744,37,28,15
2015,10,9,6745,37,30,14
2015,10,9,6746,33,43,11
2015,10,9,6747,33,49,10
2015,10,9,6748,24,70,7
2015,10,9,6749,22,75,6
2015,10,9,6750,43,80,5
2015,10,9,6751,49,75,6
2015,10,9,6752,53,86,6
2015,10,9,6753,36,71,11
2015,10,9,6754,17,25,18
2015,10,9,6755,7,22,19
2015,10,9,6756,9,20,19
2015,10,9,6757,7,20,20
2015,10,9,6758,5,18,21
2015,10,9,6759,5,18,21
2015,10,9,6760,3,22,19
2015,10,9,6761,2,22,19
2015,10,9,6762,6,22,18
2015,10,9,6763,7,30,14
2015,10,9,6764,12,34,12
2015,10,9,6765,24,32,13
2015,10,9,6766,12,37,11
2015,10,9,6767,24,34,11
2015,10,9,6768,5,32,12
2015,10,10,6769,4,34,11
2015,10,10,6770,5,32,11
2015,10,10,6771,5,32,11
2015,10,10,6772,3,32,11
2015,10,10,6773,1,39,9
2015,10,10,6774,5,39,9
2015,10,10,6775,6,42,9
2015,10,10,6776,1,39,10
2015,10,10,6777,3,30,12
2015,10,10,6778,5,30,13
2015,10,10,6779,9,28,14
2015,10,10,6780,4,28,14
2015,10,10,6781,6,26,15
2015,10,10,6782,5,23,16
2015,10,10,6783,7,23,16
2015,10,10,6784,8,23,16
2015,10,10,6785,7,23,16
2015,10,10,6786,9,26,14
2015,10,10,6787,9,26,14
2015,10,10,6788,9,28,13
2015,10,10,6789,9,28,13
2015,10,10,6790,5,30,13
2015,10,10,6791,8,28,14
2015,10,10,6792,10,28,14
2015,10,11,6793,6,30,14
2015,10,11,6794,5,30,14
2015,10,11,6795,7,30,14
2015,10,11,6796,6,33,14
2015,10,11,6797,5,35,14
2015,10,11,6798,6,35,14
2015,10,11,6799,9,38,14
2015,10,11,6800,10,35,15
2015,10,11,6801,8,36,16
2015,10,11,6802,8,36,17
2015,10,11,6803,7,34,18
2015,10,11,6804,9,30,20
2015,10,11,6805,9,28,21
2015,10,11,6806,7,28,21
2015,10,11,6807,7,26,21
2015,10,11,6808,8,23,22
2015,10,11,6809,8,23,22
2015,10,11,6810,6,23,22
2015,10,11,6811,15,24,21
2015,10,11,6812,5,24,20
2015,10,11,6813,7,31,17
2015,10,11,6814,6,25,18
2015,10,11,6815,3,23,18
2015,10,11,6816,2,40,13
2015,10,12,6817,6,57,10
2015,10,12,6818,10,37,13
2015,10,12,6819,6,65,8
2015,10,12,6820,6,65,8
2015,10,12,6821,9,75,7
2015,10,12,6822,12,81,6
2015,10,12,6823,11,81,6
2015,10,12,6824,16,75,8
2015,10,12,6825,17,47,14
2015,10,12,6826,12,29,19
2015,10,12,6827,9,26,20
2015,10,12,6828,10,21,22
2015,10,12,6829,7,17,24
2015,10,12,6830,5,19,24
2015,10,12,6831,5,17,25
2015,10,12,6832,8,16,25
2015,10,12,6833,10,17,25
2015,10,12,6834,12,17,25
2015,10,12,6835,22,23,23
2015,10,12,6836,24,24,22
2015,10,12,6837,26,26,21
2015,10,12,6838,27,39,17
2015,10,12,6839,26,66,12
2015,10,12,6840,33,76,10
2015,10,13,6841,34,81,9
2015,10,13,6842,43,75,9
2015,10,13,6843,26,81,8
2015,10,13,6844,36,81,8
2015,10,13,6845,30,70,9
2015,10,13,6846,30,81,8
2015,10,13,6847,25,81,7
2015,10,13,6848,34,71,10
2015,10,13,6849,30,54,14
2015,10,13,6850,19,39,19
2015,10,13,6851,16,28,22
2015,10,13,6852,15,23,24
2015,10,13,6853,15,20,25
2015,10,13,6854,15,18,27
2015,10,13,6855,11,18,27
2015,10,13,6856,10,18,27
2015,10,13,6857,22,19,27
2015,10,13,6858,26,31,23
2015,10,13,6859,52,25,24
2015,10,13,6860,69,62,15
2015,10,13,6861,86,67,14
2015,10,13,6862,95,76,13
2015,10,13,6863,106,76,13
2015,10,13,6864,126,76,13
2015,10,14,6865,137,62,14
2015,10,14,6866,122,81,11
2015,10,14,6867,128,81,11
2015,10,14,6868,133,81,11
2015,10,14,6869,106,87,11
2015,10,14,6870,94,81,11
2015,10,14,6871,87,81,10
2015,10,14,6872,88,87,10
2015,10,14,6873,96,71,13
2015,10,14,6874,101,67,15
2015,10,14,6875,90,55,16
2015,10,14,6876,86,45,19
2015,10,14,6877,89,40,21
2015,10,14,6878,82,40,21
2015,10,14,6879,78,37,22
2015,10,14,6880,90,40,21
2015,10,14,6881,101,49,21
2015,10,14,6882,122,43,21
2015,10,14,6883,134,59,18
2015,10,14,6884,159,76,15
2015,10,14,6885,154,87,14
2015,10,14,6886,163,87,13
2015,10,14,6887,198,87,13
2015,10,14,6888,134,87,12
2015,10,15,6889,116,87,12
2015,10,15,6890,133,93,11
2015,10,15,6891,129,87,11
2015,10,15,6892,120,93,10
2015,10,15,6893,116,87,10
2015,10,15,6894,96,87,10
2015,10,15,6895,89,87,10
2015,10,15,6896,93,87,10
2015,10,15,6897,92,81,13
2015,10,15,6898,90,59,18
2015,10,15,6899,80,49,20
2015,10,15,6900,68,46,21
2015,10,15,6901,65,38,24
2015,10,15,6902,74,38,24
2015,10,15,6903,83,33,25
2015,10,15,6904,93,31,26
2015,10,15,6905,87,33,25
2015,10,15,6906,97,38,24
2015,10,15,6907,111,46,21
2015,10,15,6908,141,82,15
2015,10,15,6909,165,87,14
2015,10,15,6910,189,87,14
2015,10,15,6911,203,87,14
2015,10,15,6912,172,81,13
2015,10,16,6913,157,93,12
2015,10,16,6914,156,93,11
2015,10,16,6915,164,100,10
2015,10,16,6916,152,93,11
2015,10,16,6917,113,93,10
2015,10,16,6918,114,93,10
2015,10,16,6919,115,100,9
2015,10,16,6920,124,100,9
2015,10,16,6921,141,100,12
2015,10,16,6922,173,82,16
2015,10,16,6923,229,67,18
2015,10,16,6924,228,59,20
2015,10,16,6925,238,56,21
2015,10,16,6926,249,53,23
2015,10,16,6927,249,53,23
2015,10,16,6928,209,50,24
2015,10,16,6929,213,53,23
2015,10,16,6930,234,68,21
2015,10,16,6931,270,82,17
2015,10,16,6932,309,87,15
2015,10,16,6933,308,87,15
2015,10,16,6934,339,93,14
2015,10,16,6935,342,93,13
2015,10,16,6936,322,93,13
2015,10,17,6937,308,100,12
2015,10,17,6938,321,93,12
2015,10,17,6939,303,93,11
2015,10,17,6940,311,100,11
2015,10,17,6941,300,100,11
2015,10,17,6942,304,93,11
2015,10,17,6943,285,93,10
2015,10,17,6944,281,93,10
2015,10,17,6945,286,100,12
2015,10,17,6946,288,93,15
2015,10,17,6947,287,67,18
2015,10,17,6948,282,59,19
2015,10,17,6949,276,56,20
2015,10,17,6950,278,53,22
2015,10,17,6951,283,53,22
2015,10,17,6952,295,53,22
2015,10,17,6953,298,60,21
2015,10,17,6954,310,72,19
2015,10,17,6955,343,82,17
2015,10,17,6956,347,93,14
2015,10,17,6957,339,93,14
2015,10,17,6958,320,87,14
2015,10,17,6959,310,87,14
2015,10,17,6960,309,82,14
2015,10,18,6961,260,87,12
2015,10,18,6962,195,82,14
2015,10,18,6963,136,76,14
2015,10,18,6964,60,81,12
2015,10,18,6965,20,44,16
2015,10,18,6966,21,44,16
2015,10,18,6967,15,50,14
2015,10,18,6968,12,44,15
2015,10,18,6969,24,44,16
2015,10,18,6970,10,39,17
2015,10,18,6971,28,36,18
2015,10,18,6972,26,42,18
2015,10,18,6973,38,42,18
2015,10,18,6974,51,37,19
2015,10,18,6975,32,42,18
2015,10,18,6976,33,42,18
2015,10,18,6977,30,41,17
2015,10,18,6978,29,47,16
2015,10,18,6979,36,47,15
2015,10,18,6980,43,47,14
2015,10,18,6981,43,50,13
2015,10,18,6982,31,58,13
2015,10,18,6983,29,54,14
2015,10,18,6984,28,54,13
2015,10,19,6985,19,66,11
2015,10,19,6986,21,75,9
2015,10,19,6987,17,87,8
2015,10,19,6988,18,76,10
2015,10,19,6989,35,71,10
2015,10,19,6990,38,71,10
2015,10,19,6991,35,66,10
2015,10,19,6992,43,71,10
2015,10,19,6993,42,66,11
2015,10,19,6994,44,62,12
2015,10,19,6995,44,54,15
2015,10,19,6996,43,55,16
2015,10,19,6997,49,51,17
2015,10,19,6998,62,51,18
2015,10,19,6999,66,48,19
2015,10,19,7000,69,48,19
2015,10,19,7001,70,52,19
2015,10,19,7002,76,55,18
2015,10,19,7003,90,76,14
2015,10,19,7004,104,87,12
2015,10,19,7005,115,93,11
2015,10,19,7006,129,87,11
2015,10,19,7007,149,93,11
2015,10,19,7008,146,93,10
2015,10,20,7009,133,93,9
2015,10,20,7010,123,100,9
2015,10,20,7011,93,93,9
2015,10,20,7012,91,93,9
2015,10,20,7013,96,93,9
2015,10,20,7014,89,93,9
2015,10,20,7015,81,93,10
2015,10,20,7016,81,93,11
2015,10,20,7017,85,87,12
2015,10,20,7018,94,87,12
2015,10,20,7019,81,76,13
2015,10,20,7020,74,81,13
2015,10,20,7021,64,62,14
2015,10,20,7022,53,44,14
2015,10,20,7023,42,58,13
2015,10,20,7024,36,66,13
2015,10,20,7025,47,66,13
2015,10,20,7026,62,76,12
2015,10,20,7027,62,76,12
2015,10,20,7028,71,81,12
2015,10,20,7029,70,81,12
2015,10,20,7030,63,81,12
2015,10,20,7031,58,87,11
2015,10,20,7032,55,87,11
2015,10,21,7033,56,87,11
2015,10,21,7034,52,93,10
2015,10,21,7035,36,93,10
2015,10,21,7036,44,93,10
2015,10,21,7037,52,93,10
2015,10,21,7038,49,93,10
2015,10,21,7039,44,100,9
2015,10,21,7040,39,100,9
2015,10,21,7041,35,93,9
2015,10,21,7042,35,87,10
2015,10,21,7043,32,93,10
2015,10,21,7044,39,87,11
2015,10,21,7045,50,93,10
2015,10,21,7046,57,93,10
2015,10,21,7047,51,93,10
2015,10,21,7048,58,93,10
2015,10,21,7049,62,87,10
2015,10,21,7050,51,93,10
2015,10,21,7051,39,93,10
2015,10,21,7052,69,93,10
2015,10,21,7053,80,93,10
2015,10,21,7054,74,93,10
2015,10,21,7055,75,93,10
2015,10,21,7056,72,93,10
2015,10,22,7057,81,93,10
2015,10,22,7058,80,93,10
2015,10,22,7059,77,93,10
2015,10,22,7060,45,100,10
2015,10,22,7061,23,100,10
2015,10,22,7062,20,93,10
2015,10,22,7063,29,93,9
2015,10,22,7064,20,93,9
2015,10,22,7065,15,93,9
2015,10,22,7066,17,87,9
2015,10,22,7067,17,81,10
2015,10,22,7068,10,81,10
2015,10,22,7069,17,81,10
2015,10,22,7070,21,76,11
2015,10,22,7071,21,76,11
2015,10,22,7072,19,76,11
2015,10,22,7073,13,76,11
2015,10,22,7074,14,81,11
2015,10,22,7075,27,81,11
2015,10,22,7076,31,71,11
2015,10,22,7077,30,81,10
2015,10,22,7078,32,93,9
2015,10,22,7079,29,93,9
2015,10,22,7080,30,93,9
2015,10,23,7081,38,93,9
2015,10,23,7082,41,93,9
2015,10,23,7083,38,93,9
2015,10,23,7084,36,93,9
2015,10,23,7085,33,93,9
2015,10,23,7086,39,93,9
2015,10,23,7087,48,93,9
2015,10,23,7088,62,93,9
2015,10,23,7089,62,93,10
2015,10,23,7090,58,76,12
2015,10,23,7091,43,67,15
2015,10,23,7092,46,63,16
2015,10,23,7093,40,59,17
2015,10,23,7094,43,55,19
2015,10,23,7095,33,52,19
2015,10,23,7096,37,52,19
2015,10,23,7097,45,55,19
2015,10,23,7098,49,59,18
2015,10,23,7099,59,72,16
2015,10,23,7100,67,76,15
2015,10,23,7101,74,82,14
2015,10,23,7102,80,81,13
2015,10,23,7103,84,93,10
2015,10,23,7104,84,100,10
2015,10,24,7105,86,100,9
2015,10,24,7106,82,100,9
2015,10,24,7107,94,100,9
2015,10,24,7108,98,93,8
2015,10,24,7109,63,93,8
2015,10,24,7110,61,100,7
2015,10,24,7111,61,100,8
2015,10,24,7112,65,93,9
2015,10,24,7113,74,100,10
2015,10,24,7114,75,87,14
2015,10,24,7115,39,63,17
2015,10,24,7116,25,59,18
2015,10,24,7117,29,34,20
2015,10,24,7118,34,34,20
2015,10,24,7119,48,32,20
2015,10,24,7120,52,42,18
2015,10,24,7121,45,42,18
2015,10,24,7122,38,45,17
2015,10,24,7123,27,47,16
2015,10,24,7124,18,71,12
2015,10,24,7125,25,51,15
2015,10,24,7126,25,66,12
2015,10,24,7127,29,66,12
2015,10,24,7128,33,66,12
2015,10,25,7129,34,71,11
2015,10,25,7130,29,87,8
2015,10,25,7131,27,93,7
2015,10,25,7132,28,87,8
2015,10,25,7133,21,93,7
2015,10,25,7134,21,93,8
2015,10,25,7135,17,87,9
2015,10,25,7136,26,66,9
2015,10,25,7137,21,81,9
2015,10,25,7138,28,71,10
2015,10,25,7139,29,50,11
2015,10,25,7140,28,43,12
2015,10,25,7141,31,32,13
2015,10,25,7142,31,37,13
2015,10,25,7143,28,35,13
2015,10,25,7144,29,32,13
2015,10,25,7145,33,35,13
2015,10,25,7146,33,40,12
2015,10,25,7147,38,43,12
2015,10,25,7148,36,50,11
2015,10,25,7149,47,66,10
2015,10,25,7150,37,81,9
2015,10,25,7151,41,81,10
2015,10,25,7152,34,87,10
2015,10,26,7153,34,93,9
2015,10,26,7154,28,93,9
2015,10,26,7155,21,93,9
2015,10,26,7156,21,93,9
2015,10,26,7157,17,93,8
2015,10,26,7158,21,93,8
2015,10,26,7159,27,93,8
2015,10,26,7160,30,93,8
2015,10,26,7161,37,87,9
2015,10,26,7162,50,93,9
2015,10,26,7163,62,87,10
2015,10,26,7164,62,87,10
2015,10,26,7165,68,87,10
2015,10,26,7166,74,81,11
2015,10,26,7167,71,81,11
2015,10,26,7168,35,58,14
2015,10,26,7169,11,26,16
2015,10,26,7170,12,22,15
2015,10,26,7171,15,24,15
2015,10,26,7172,8,30,13
2015,10,26,7173,8,28,13
2015,10,26,7174,7,26,13
2015,10,26,7175,8,37,10
2015,10,26,7176,7,34,10
2015,10,27,7177,3,60,6
2015,10,27,7178,6,86,3
2015,10,27,7179,8,86,2
2015,10,27,7180,6,80,3
2015,10,27,7181,8,80,3
2015,10,27,7182,9,39,8
2015,10,27,7183,12,39,8
2015,10,27,7184,17,75,4
2015,10,27,7185,14,32,11
2015,10,27,7186,12,32,12
2015,10,27,7187,17,32,13
2015,10,27,7188,14,24,14
2015,10,27,7189,11,24,15
2015,10,27,7190,15,23,16
2015,10,27,7191,6,20,17
2015,10,27,7192,12,18,17
2015,10,27,7193,18,21,17
2015,10,27,7194,20,23,16
2015,10,27,7195,27,24,15
2015,10,27,7196,31,49,10
2015,10,27,7197,35,70,7
2015,10,27,7198,20,80,5
2015,10,27,7199,22,60,7
2015,10,27,7200,10,52,7
2015,10,28,7201,11,45,7
2015,10,28,7202,6,52,6
2015,10,28,7203,4,42,7
2015,10,28,7204,6,39,7
2015,10,28,7205,6,52,5
2015,10,28,7206,4,59,3
2015,10,28,7207,5,69,2
2015,10,28,7208,5,86,1
2015,10,28,7209,11,49,8
2015,10,28,7210,9,32,11
2015,10,28,7211,6,27,12
2015,10,28,7212,4,22,14
2015,10,28,7213,3,22,14
2015,10,28,7214,6,22,14
2015,10,28,7215,7,19,15
2015,10,28,7216,9,19,15
2015,10,28,7217,9,19,15
2015,10,28,7218,9,20,14
2015,10,28,7219,11,22,13
2015,10,28,7220,11,25,12
2015,10,28,7221,8,34,9
2015,10,28,7222,14,42,7
2015,10,28,7223,13,39,7
2015,10,28,7224,9,38,6
2015,10,29,7225,10,33,7
2015,10,29,7226,8,33,7
2015,10,29,7227,4,41,4
2015,10,29,7228,7,47,3
2015,10,29,7229,6,40,3
2015,10,29,7230,12,41,4
2015,10,29,7231,11,47,2
2015,10,29,7232,10,47,2
2015,10,29,7233,9,26,8
2015,10,29,7234,9,26,8
2015,10,29,7235,9,23,10
2015,10,29,7236,8,20,11
2015,10,29,7237,9,18,12
2015,10,29,7238,10,17,13
2015,10,29,7239,6,17,13
2015,10,29,7240,4,17,13
2015,10,29,7241,5,19,13
2015,10,29,7242,10,23,11
2015,10,29,7243,16,26,9
2015,10,29,7244,9,23,10
2015,10,29,7245,10,33,6
2015,10,29,7246,12,26,8
2015,10,29,7247,10,33,6
2015,10,29,7248,16,32,5
2015,10,30,7249,7,33,6
2015,10,30,7250,7,44,4
2015,10,30,7251,16,41,4
2015,10,30,7252,13,69,1
2015,10,30,7253,15,80,0
2015,10,30,7254,19,86,-1
2015,10,30,7255,20,86,-1
2015,10,30,7256,22,86,-1
2015,10,30,7257,20,75,4
2015,10,30,7258,12,39,8
2015,10,30,7259,10,32,11
2015,10,30,7260,9,27,11
2015,10,30,7261,17,26,13
2015,10,30,7262,18,24,14
2015,10,30,7263,16,26,14
2015,10,30,7264,19,24,14
2015,10,30,7265,26,24,14
2015,10,30,7266,29,30,12
2015,10,30,7267,33,42,9
2015,10,30,7268,42,45,9
2015,10,30,7269,46,65,5
2015,10,30,7270,52,80,3
2015,10,30,7271,58,75,4
2015,10,30,7272,90,80,3
2015,10,31,7273,77,80,2
2015,10,31,7274,81,74,2
2015,10,31,7275,77,80,2
2015,10,31,7276,58,86,1
2015,10,31,7277,36,69,2
2015,10,31,7278,39,74,1
2015,10,31,7279,29,74,1
2015,10,31,7280,21,80,0
2015,10,31,7281,22,70,5
2015,10,31,7282,16,42,10
2015,10,31,7283,20,32,12
2015,10,31,7284,12,26,13
2015,10,31,7285,18,24,14
2015,10,31,7286,22,23,16
2015,10,31,7287,31,20,17
2015,10,31,7288,25,23,16
2015,10,31,7289,21,25,16
2015,10,31,7290,32,24,15
2015,10,31,7291,43,56,8
2015,10,31,7292,57,70,6
2015,10,31,7293,69,75,5
2015,10,31,7294,84,86,4
2015,10,31,7295,98,86,3
2015,10,31,7296,104,86,3
2015,11,1,7297,87,80,4
2015,11,1,7298,111,93,1
2015,11,1,7299,122,86,1
2015,11,1,7300,105,93,1
2015,11,1,7301,80,92,0
2015,11,1,7302,52,100,-1
2015,11,1,7303,37,92,0
2015,11,1,7304,42,86,1
2015,11,1,7305,35,80,4
2015,11,1,7306,44,53,9
2015,11,1,7307,40,40,12
2015,11,1,7308,34,32,13
2015,11,1,7309,35,26,16
2015,11,1,7310,37,25,17
2015,11,1,7311,49,17,19
2015,11,1,7312,51,23,18
2015,11,1,7313,62,25,17
2015,11,1,7314,78,31,16
2015,11,1,7315,88,33,15
2015,11,1,7316,100,38,14
2015,11,1,7317,120,57,10
2015,11,1,7318,125,75,6
2015,11,1,7319,135,75,6
2015,11,1,7320,143,86,4
2015,11,2,7321,141,86,3
2015,11,2,7322,138,86,3
2015,11,2,7323,114,93,2
2015,11,2,7324,94,80,4
2015,11,2,7325,90,86,2
2015,11,2,7326,78,74,3
2015,11,2,7327,86,74,2
2015,11,2,7328,66,86,1
2015,11,2,7329,57,70,6
2015,11,2,7330,53,43,11
2015,11,2,7331,48,35,14
2015,11,2,7332,51,27,17
2015,11,2,7333,36,25,18
2015,11,2,7334,39,22,20
2015,11,2,7335,47,20,20
2015,11,2,7336,57,19,20
2015,11,2,7337,46,24,19
2015,11,2,7338,57,27,17
2015,11,2,7339,78,33,15
2015,11,2,7340,106,66,9
2015,11,2,7341,169,75,7
2015,11,2,7342,186,81,6
2015,11,2,7343,176,81,6
2015,11,2,7344,166,80,5
2015,11,3,7345,155,81,6
2015,11,3,7346,175,86,3
2015,11,3,7347,181,86,4
2015,11,3,7348,188,93,2
2015,11,3,7349,183,93,2
2015,11,3,7350,170,93,1
2015,11,3,7351,179,93,2
2015,11,3,7352,173,100,1
2015,11,3,7353,182,100,4
2015,11,3,7354,217,81,8
2015,11,3,7355,230,66,11
2015,11,3,7356,193,58,13
2015,11,3,7357,170,51,15
2015,11,3,7358,125,45,17
2015,11,3,7359,108,39,18
2015,11,3,7360,101,42,18
2015,11,3,7361,91,42,18
2015,11,3,7362,104,58,14
2015,11,3,7363,143,76,11
2015,11,3,7364,165,76,10
2015,11,3,7365,173,93,8
2015,11,3,7366,186,81,8
2015,11,3,7367,189,87,7
2015,11,3,7368,186,93,7
2015,11,4,7369,185,87,7
2015,11,4,7370,153,93,5
2015,11,4,7371,184,93,4
2015,11,4,7372,176,93,4
2015,11,4,7373,169,93,4
2015,11,4,7374,195,93,4
2015,11,4,7375,201,93,4
2015,11,4,7376,196,100,4
2015,11,4,7377,207,93,5
2015,11,4,7378,202,87,9
2015,11,4,7379,209,71,11
2015,11,4,7380,212,66,12
2015,11,4,7381,231,58,14
2015,11,4,7382,206,51,15
2015,11,4,7383,208,51,15
2015,11,4,7384,217,51,16
2015,11,4,7385,219,62,14
2015,11,4,7386,237,71,12
2015,11,4,7387,239,81,11
2015,11,4,7388,235,62,13
2015,11,4,7389,230,66,13
2015,11,4,7390,230,66,12
2015,11,4,7391,223,62,13
2015,11,4,7392,218,71,12
2015,11,5,7393,212,76,11
2015,11,5,7394,219,81,11
2015,11,5,7395,212,76,11
2015,11,5,7396,210,87,10
2015,11,5,7397,232,87,10
2015,11,5,7398,221,87,10
2015,11,5,7399,212,87,10
2015,11,5,7400,203,93,10
2015,11,5,7401,175,87,11
2015,11,5,7402,117,81,11
2015,11,5,7403,90,87,10
2015,11,5,7404,62,76,10
2015,11,5,7405,49,75,9
2015,11,5,7406,33,75,9
2015,11,5,7407,28,75,8
2015,11,5,7408,24,75,7
2015,11,5,7409,26,75,6
2015,11,5,7410,23,70,6
2015,11,5,7411,20,75,5
2015,11,5,7412,24,75,4
2015,11,5,7413,24,75,4
2015,11,5,7414,18,75,4
2015,11,5,7415,16,75,4
2015,11,5,7416,17,80,3
2015,11,6,7417,17,69,4
2015,11,6,7418,20,69,4
2015,11,6,7419,17,64,4
2015,11,6,7420,18,64,4
2015,11,6,7421,21,64,4
2015,11,6,7422,14,86,2
2015,11,6,7423,18,93,1
2015,11,6,7424,13,93,1
2015,11,6,7425,12,93,1
2015,11,6,7426,16,93,1
2015,11,6,7427,12,93,1
2015,11,6,7428,17,100,1
2015,11,6,7429,21,100,1
2015,11,6,7430,26,100,1
2015,11,6,7431,23,100,1
2015,11,6,7432,25,100,1
2015,11,6,7433,12,93,2
2015,11,6,7434,12,97,2
2015,11,6,7435,15,98,2
2015,11,6,7436,19,97,2
2015,11,6,7437,19,96,2
2015,11,6,7438,17,95,2
2015,11,6,7439,16,94,2
2015,11,6,7440,14,93,2
2015,11,7,7441,8,92,2
2015,11,7,7442,12,93,2
2015,11,7,7443,14,93,1
2015,11,7,7444,12,93,1
2015,11,7,7445,8,93,1
2015,11,7,7446,9,100,0
2015,11,7,7447,7,100,0
2015,11,7,7448,9,86,1
2015,11,7,7449,14,86,1
2015,11,7,7450,17,86,2
2015,11,7,7451,15,87,3
